TransactionDate,Year,Month,Day,Weekday
2023-05-25 03:40:00,2023,5,25,Thursday
2023-05-09 07:09:00,2023,5,9,Tuesday
2023-05-26 00:28:00,2023,5,26,Friday
2023-06-12 01:02:00,2023,6,12,Monday
2024-03-04 11:04:00,2024,3,4,Monday
2023-06-24 00:58:00,2023,6,24,Saturday
2023-06-10 12:15:00,2023,6,10,Saturday
2023-06-27 16:19:00,2023,6,27,Tuesday
2023-10-21 23:18:00,2023,10,21,Saturday
2023-08-28 16:54:00,2023,8,28,Monday
2023-09-07 19:44:00,2023,9,7,Thursday
2023-07-22 11:01:00,2023,7,22,Saturday
2024-02-14 17:53:00,2024,2,14,Wednesday
2023-11-18 21:09:00,2023,11,18,Saturday
2023-10-23 18:58:00,2023,10,23,Monday
2023-12-19 03:02:00,2023,12,19,Tuesday
2023-07-28 11:29:00,2023,7,28,Friday
2024-03-30 21:43:00,2024,3,30,Saturday
2023-08-04 08:30:00,2023,8,4,Friday
2023-08-11 08:31:00,2023,8,11,Friday
2023-09-03 07:23:00,2023,9,3,Sunday
2023-09-13 23:40:00,2023,9,13,Wednesday
2023-08-04 14:09:00,2023,8,4,Friday
2023-05-22 04:37:00,2023,5,22,Monday
2023-12-02 12:28:00,2023,12,2,Saturday
2023-08-16 22:09:00,2023,8,16,Wednesday
2023-10-12 13:40:00,2023,10,12,Thursday
2024-03-21 10:07:00,2024,3,21,Thursday
2023-07-23 22:39:00,2023,7,23,Sunday
2023-10-16 09:52:00,2023,10,16,Monday
2023-10-20 05:18:00,2023,10,20,Friday
2023-10-17 08:08:00,2023,10,17,Tuesday
2023-05-05 04:02:00,2023,5,5,Friday
2023-09-19 18:44:00,2023,9,19,Tuesday
2023-12-16 03:47:00,2023,12,16,Saturday
2023-11-01 18:03:00,2023,11,1,Wednesday
2024-01-10 01:56:00,2024,1,10,Wednesday
2023-11-18 18:06:00,2023,11,18,Saturday
2023-10-26 23:20:00,2023,10,26,Thursday
2023-05-06 21:22:00,2023,5,6,Saturday
2023-10-01 12:02:00,2023,10,1,Sunday
2024-03-12 09:31:00,2024,3,12,Tuesday
2023-12-18 22:06:00,2023,12,18,Monday
2024-02-05 00:35:00,2024,2,5,Monday
2024-03-06 03:33:00,2024,3,6,Wednesday
2023-08-12 08:22:00,2023,8,12,Saturday
2024-04-19 14:59:00,2024,4,19,Friday
2024-01-30 08:05:00,2024,1,30,Tuesday
2023-06-25 09:32:00,2023,6,25,Sunday
2024-04-14 10:35:00,2024,4,14,Sunday
2023-06-29 12:34:00,2023,6,29,Thursday
2023-06-12 01:28:00,2023,6,12,Monday
2023-10-09 12:04:00,2023,10,9,Monday
2024-02-23 05:10:00,2024,2,23,Friday
2023-08-28 02:24:00,2023,8,28,Monday
2024-02-04 07:20:00,2024,2,4,Sunday
2024-01-09 20:07:00,2024,1,9,Tuesday
2023-07-04 09:14:00,2023,7,4,Tuesday
2024-03-10 04:25:00,2024,3,10,Sunday
2023-07-14 09:50:00,2023,7,14,Friday
2023-11-16 06:07:00,2023,11,16,Thursday
2024-04-01 06:50:00,2024,4,1,Monday
2023-12-20 20:22:00,2023,12,20,Wednesday
2023-08-22 09:47:00,2023,8,22,Tuesday
2024-03-28 01:45:00,2024,3,28,Thursday
2023-07-24 03:12:00,2023,7,24,Monday
2023-05-07 01:05:00,2023,5,7,Sunday
2023-06-16 19:55:00,2023,6,16,Friday
2024-01-23 16:13:00,2024,1,23,Tuesday
2024-01-20 23:40:00,2024,1,20,Saturday
2023-11-30 03:33:00,2023,11,30,Thursday
2023-06-29 06:35:00,2023,6,29,Thursday
2023-11-20 01:54:00,2023,11,20,Monday
2023-12-06 14:06:00,2023,12,6,Wednesday
2023-08-11 19:35:00,2023,8,11,Friday
2023-07-27 09:04:00,2023,7,27,Thursday
2023-12-11 15:13:00,2023,12,11,Monday
2023-05-30 06:44:00,2023,5,30,Tuesday
2024-03-29 15:38:00,2024,3,29,Friday
2024-04-10 22:22:00,2024,4,10,Wednesday
2023-12-15 21:40:00,2023,12,15,Friday
2023-07-17 17:41:00,2023,7,17,Monday
2023-05-08 18:19:00,2023,5,8,Monday
2023-12-14 01:40:00,2023,12,14,Thursday
2023-10-27 20:10:00,2023,10,27,Friday
2023-12-13 18:08:00,2023,12,13,Wednesday
2023-10-19 22:39:00,2023,10,19,Thursday
2023-12-20 21:18:00,2023,12,20,Wednesday
2023-07-09 06:14:00,2023,7,9,Sunday
2023-09-27 02:06:00,2023,9,27,Wednesday
2024-01-22 21:26:00,2024,1,22,Monday
2024-02-18 12:36:00,2024,2,18,Sunday
2023-10-23 06:53:00,2023,10,23,Monday
2023-11-21 05:44:00,2023,11,21,Tuesday
2023-10-14 02:37:00,2023,10,14,Saturday
2023-11-29 11:36:00,2023,11,29,Wednesday
2023-06-25 04:07:00,2023,6,25,Sunday
2023-07-26 22:03:00,2023,7,26,Wednesday
2024-04-06 19:53:00,2024,4,6,Saturday
2024-03-26 19:19:00,2024,3,26,Tuesday
2023-12-26 17:40:00,2023,12,26,Tuesday
2023-10-27 23:48:00,2023,10,27,Friday
2024-03-13 01:23:00,2024,3,13,Wednesday
2024-03-19 00:34:00,2024,3,19,Tuesday
2023-10-27 07:11:00,2023,10,27,Friday
2023-05-31 10:15:00,2023,5,31,Wednesday
2024-01-21 05:06:00,2024,1,21,Sunday
2024-04-28 09:41:00,2024,4,28,Sunday
2023-07-05 07:24:00,2023,7,5,Wednesday
2023-06-04 15:49:00,2023,6,4,Sunday
2023-05-15 06:19:00,2023,5,15,Monday
2024-02-02 04:42:00,2024,2,2,Friday
2023-12-13 04:24:00,2023,12,13,Wednesday
2023-10-03 07:25:00,2023,10,3,Tuesday
2024-03-19 17:56:00,2024,3,19,Tuesday
2023-07-23 13:11:00,2023,7,23,Sunday
2024-02-13 03:04:00,2024,2,13,Tuesday
2024-01-16 14:12:00,2024,1,16,Tuesday
2024-03-01 23:00:00,2024,3,1,Friday
2024-01-22 20:32:00,2024,1,22,Monday
2024-02-28 17:54:00,2024,2,28,Wednesday
2023-10-14 15:28:00,2023,10,14,Saturday
2023-06-27 09:27:00,2023,6,27,Tuesday
2024-02-27 10:00:00,2024,2,27,Tuesday
2023-12-03 19:02:00,2023,12,3,Sunday
2023-08-20 21:36:00,2023,8,20,Sunday
2023-09-22 16:58:00,2023,9,22,Friday
2024-01-29 03:42:00,2024,1,29,Monday
2023-07-02 09:21:00,2023,7,2,Sunday
2023-10-20 05:10:00,2023,10,20,Friday
2023-07-27 14:25:00,2023,7,27,Thursday
2023-08-11 06:40:00,2023,8,11,Friday
2023-07-21 23:59:00,2023,7,21,Friday
2023-10-25 19:37:00,2023,10,25,Wednesday
2024-01-30 01:21:00,2024,1,30,Tuesday
2023-07-18 14:33:00,2023,7,18,Tuesday
2023-08-30 17:48:00,2023,8,30,Wednesday
2023-08-31 18:55:00,2023,8,31,Thursday
2023-07-29 00:06:00,2023,7,29,Saturday
2023-12-31 20:04:00,2023,12,31,Sunday
2024-04-15 16:22:00,2024,4,15,Monday
2023-06-14 01:52:00,2023,6,14,Wednesday
2024-04-12 03:54:00,2024,4,12,Friday
2023-07-29 01:57:00,2023,7,29,Saturday
2023-05-11 16:09:00,2023,5,11,Thursday
2023-11-21 13:38:00,2023,11,21,Tuesday
2023-06-08 03:45:00,2023,6,8,Thursday
2024-03-21 18:24:00,2024,3,21,Thursday
2023-11-20 00:05:00,2023,11,20,Monday
2023-07-28 03:45:00,2023,7,28,Friday
2023-08-08 08:33:00,2023,8,8,Tuesday
2023-10-24 10:34:00,2023,10,24,Tuesday
2024-02-09 10:25:00,2024,2,9,Friday
2023-06-05 01:26:00,2023,6,5,Monday
2024-03-06 10:17:00,2024,3,6,Wednesday
2023-09-28 06:54:00,2023,9,28,Thursday
2023-05-05 23:21:00,2023,5,5,Friday
2023-12-31 16:18:00,2023,12,31,Sunday
2023-09-06 22:57:00,2023,9,6,Wednesday
2023-12-24 17:36:00,2023,12,24,Sunday
2023-07-15 09:45:00,2023,7,15,Saturday
2023-05-24 18:37:00,2023,5,24,Wednesday
2023-12-12 00:18:00,2023,12,12,Tuesday
2023-08-16 14:10:00,2023,8,16,Wednesday
2024-01-01 09:37:00,2024,1,1,Monday
2023-11-23 11:34:00,2023,11,23,Thursday
2023-09-26 05:58:00,2023,9,26,Tuesday
2024-03-21 13:31:00,2024,3,21,Thursday
2023-05-16 16:59:00,2023,5,16,Tuesday
2023-09-09 06:28:00,2023,9,9,Saturday
2023-11-14 03:58:00,2023,11,14,Tuesday
2023-07-04 01:40:00,2023,7,4,Tuesday
2023-12-06 11:42:00,2023,12,6,Wednesday
2023-12-25 11:11:00,2023,12,25,Monday
2024-03-06 04:11:00,2024,3,6,Wednesday
2023-11-11 07:10:00,2023,11,11,Saturday
2023-07-14 22:38:00,2023,7,14,Friday
2023-09-17 09:06:00,2023,9,17,Sunday
2023-11-28 14:06:00,2023,11,28,Tuesday
2023-07-18 20:51:00,2023,7,18,Tuesday
2024-01-21 07:21:00,2024,1,21,Sunday
2023-09-11 08:32:00,2023,9,11,Monday
2023-07-04 04:43:00,2023,7,4,Tuesday
2024-01-26 08:34:00,2024,1,26,Friday
2024-02-07 22:53:00,2024,2,7,Wednesday
2023-11-21 11:51:00,2023,11,21,Tuesday
2023-11-28 08:33:00,2023,11,28,Tuesday
2024-04-03 05:49:00,2024,4,3,Wednesday
2023-09-21 20:32:00,2023,9,21,Thursday
2023-06-05 16:46:00,2023,6,5,Monday
2024-03-10 19:04:00,2024,3,10,Sunday
2024-02-23 06:06:00,2024,2,23,Friday
2023-11-10 22:00:00,2023,11,10,Friday
2023-06-17 19:37:00,2023,6,17,Saturday
2024-01-12 04:52:00,2024,1,12,Friday
2023-11-12 02:59:00,2023,11,12,Sunday
2024-03-03 04:22:00,2024,3,3,Sunday
2023-12-25 02:04:00,2023,12,25,Monday
2024-01-28 07:33:00,2024,1,28,Sunday
2023-07-02 11:10:00,2023,7,2,Sunday
2024-03-29 18:32:00,2024,3,29,Friday
2023-05-09 02:13:00,2023,5,9,Tuesday
2023-08-25 11:59:00,2023,8,25,Friday
2023-08-28 10:49:00,2023,8,28,Monday
2023-05-18 04:43:00,2023,5,18,Thursday
2023-08-25 18:00:00,2023,8,25,Friday
2024-03-27 18:45:00,2024,3,27,Wednesday
2024-03-16 04:11:00,2024,3,16,Saturday
2023-12-18 21:31:00,2023,12,18,Monday
2023-06-29 22:21:00,2023,6,29,Thursday
2024-02-28 05:40:00,2024,2,28,Wednesday
2023-11-11 18:35:00,2023,11,11,Saturday
2023-08-30 17:22:00,2023,8,30,Wednesday
2023-09-27 06:35:00,2023,9,27,Wednesday
2024-02-26 14:58:00,2024,2,26,Monday
2023-11-13 08:32:00,2023,11,13,Monday
2024-04-16 02:29:00,2024,4,16,Tuesday
2023-12-08 06:13:00,2023,12,8,Friday
2023-08-25 19:07:00,2023,8,25,Friday
2023-07-13 10:42:00,2023,7,13,Thursday
2023-11-11 03:51:00,2023,11,11,Saturday
2023-12-04 20:14:00,2023,12,4,Monday
2024-02-20 19:16:00,2024,2,20,Tuesday
2023-07-16 04:21:00,2023,7,16,Sunday
2023-10-29 22:38:00,2023,10,29,Sunday
2024-03-10 09:42:00,2024,3,10,Sunday
2023-08-01 02:45:00,2023,8,1,Tuesday
2023-09-16 09:25:00,2023,9,16,Saturday
2023-11-11 23:00:00,2023,11,11,Saturday
2024-02-25 11:12:00,2024,2,25,Sunday
2023-09-05 22:45:00,2023,9,5,Tuesday
2023-12-23 17:31:00,2023,12,23,Saturday
2024-03-14 10:42:00,2024,3,14,Thursday
2024-02-17 23:58:00,2024,2,17,Saturday
2024-02-08 06:39:00,2024,2,8,Thursday
2023-07-15 08:28:00,2023,7,15,Saturday
2024-04-19 05:35:00,2024,4,19,Friday
2024-03-09 17:11:00,2024,3,9,Saturday
2023-09-16 06:49:00,2023,9,16,Saturday
2024-01-24 16:13:00,2024,1,24,Wednesday
2023-05-10 14:34:00,2023,5,10,Wednesday
2023-05-24 03:39:00,2023,5,24,Wednesday
2023-05-01 06:54:00,2023,5,1,Monday
2024-02-28 01:33:00,2024,2,28,Wednesday
2024-03-26 03:20:00,2024,3,26,Tuesday
2023-09-29 19:28:00,2023,9,29,Friday
2023-09-16 09:58:00,2023,9,16,Saturday
2023-11-11 19:41:00,2023,11,11,Saturday
2023-12-21 07:41:00,2023,12,21,Thursday
2023-10-31 04:13:00,2023,10,31,Tuesday
2024-03-08 05:22:00,2024,3,8,Friday
2023-09-01 02:02:00,2023,9,1,Friday
2024-04-13 02:35:00,2024,4,13,Saturday
2023-12-09 19:28:00,2023,12,9,Saturday
2023-06-04 04:31:00,2023,6,4,Sunday
2023-06-13 14:02:00,2023,6,13,Tuesday
2023-08-04 05:41:00,2023,8,4,Friday
2023-12-14 17:07:00,2023,12,14,Thursday
2023-05-12 00:05:00,2023,5,12,Friday
2023-08-27 06:46:00,2023,8,27,Sunday
2023-07-06 02:34:00,2023,7,6,Thursday
2024-03-21 04:41:00,2024,3,21,Thursday
2023-09-07 13:31:00,2023,9,7,Thursday
2023-12-25 18:55:00,2023,12,25,Monday
2023-10-01 14:35:00,2023,10,1,Sunday
2023-11-04 23:03:00,2023,11,4,Saturday
2024-02-03 22:24:00,2024,2,3,Saturday
2024-03-10 17:14:00,2024,3,10,Sunday
2023-08-08 23:35:00,2023,8,8,Tuesday
2023-12-18 22:44:00,2023,12,18,Monday
2023-07-17 19:17:00,2023,7,17,Monday
2023-12-03 08:17:00,2023,12,3,Sunday
2023-08-17 02:46:00,2023,8,17,Thursday
2023-07-09 01:49:00,2023,7,9,Sunday
2024-03-23 15:51:00,2024,3,23,Saturday
2023-07-13 21:17:00,2023,7,13,Thursday
2023-05-05 21:46:00,2023,5,5,Friday
2023-12-31 17:20:00,2023,12,31,Sunday
2023-09-09 16:25:00,2023,9,9,Saturday
2024-04-08 07:46:00,2024,4,8,Monday
2024-01-07 10:59:00,2024,1,7,Sunday
2023-10-26 08:38:00,2023,10,26,Thursday
2024-01-10 05:30:00,2024,1,10,Wednesday
2024-01-04 11:46:00,2024,1,4,Thursday
2023-06-01 15:32:00,2023,6,1,Thursday
2023-09-02 10:06:00,2023,9,2,Saturday
2023-12-16 15:12:00,2023,12,16,Saturday
2023-10-09 09:00:00,2023,10,9,Monday
2023-05-09 13:16:00,2023,5,9,Tuesday
2023-11-15 17:31:00,2023,11,15,Wednesday
2023-10-16 17:47:00,2023,10,16,Monday
2023-06-29 12:31:00,2023,6,29,Thursday
2024-02-06 22:15:00,2024,2,6,Tuesday
2023-12-29 20:11:00,2023,12,29,Friday
2024-04-07 11:25:00,2024,4,7,Sunday
2023-06-04 19:08:00,2023,6,4,Sunday
2023-12-19 22:13:00,2023,12,19,Tuesday
2024-02-22 16:09:00,2024,2,22,Thursday
2023-06-21 11:48:00,2023,6,21,Wednesday
2024-02-29 16:02:00,2024,2,29,Thursday
2023-10-26 23:11:00,2023,10,26,Thursday
2023-11-15 00:19:00,2023,11,15,Wednesday
2023-06-04 13:12:00,2023,6,4,Sunday
2023-06-19 14:34:00,2023,6,19,Monday
2023-09-11 18:47:00,2023,9,11,Monday
2024-01-31 12:42:00,2024,1,31,Wednesday
2024-02-04 07:30:00,2024,2,4,Sunday
2024-04-03 13:33:00,2024,4,3,Wednesday
2023-07-08 21:46:00,2023,7,8,Saturday
2023-05-04 21:27:00,2023,5,4,Thursday
2023-10-13 03:53:00,2023,10,13,Friday
2024-02-16 15:05:00,2024,2,16,Friday
2023-10-03 04:27:00,2023,10,3,Tuesday
2023-09-24 20:42:00,2023,9,24,Sunday
2023-05-21 13:48:00,2023,5,21,Sunday
2024-02-02 16:29:00,2024,2,2,Friday
2023-12-28 18:12:00,2023,12,28,Thursday
2024-03-08 12:29:00,2024,3,8,Friday
2023-10-04 02:40:00,2023,10,4,Wednesday
2024-02-06 03:53:00,2024,2,6,Tuesday
2023-06-25 03:34:00,2023,6,25,Sunday
2023-12-28 02:48:00,2023,12,28,Thursday
2024-01-16 04:05:00,2024,1,16,Tuesday
2023-08-10 21:45:00,2023,8,10,Thursday
2024-02-12 07:17:00,2024,2,12,Monday
2023-08-03 18:06:00,2023,8,3,Thursday
2023-09-19 12:20:00,2023,9,19,Tuesday
2024-03-13 23:23:00,2024,3,13,Wednesday
2023-08-04 05:12:00,2023,8,4,Friday
2024-02-27 18:29:00,2024,2,27,Tuesday
2023-10-20 18:40:00,2023,10,20,Friday
2024-03-09 17:30:00,2024,3,9,Saturday
2023-07-07 05:46:00,2023,7,7,Friday
2024-04-08 05:11:00,2024,4,8,Monday
2023-05-14 15:59:00,2023,5,14,Sunday
2023-06-28 05:09:00,2023,6,28,Wednesday
2024-01-23 12:07:00,2024,1,23,Tuesday
2023-06-28 04:54:00,2023,6,28,Wednesday
2024-02-04 16:21:00,2024,2,4,Sunday
2023-12-26 19:16:00,2023,12,26,Tuesday
2024-02-20 00:28:00,2024,2,20,Tuesday
2023-07-13 05:04:00,2023,7,13,Thursday
2023-11-17 08:22:00,2023,11,17,Friday
2024-03-19 04:10:00,2024,3,19,Tuesday
2024-03-23 01:57:00,2024,3,23,Saturday
2024-02-06 08:37:00,2024,2,6,Tuesday
2023-11-01 12:28:00,2023,11,1,Wednesday
2023-06-08 01:06:00,2023,6,8,Thursday
2023-08-05 09:01:00,2023,8,5,Saturday
2023-08-28 02:50:00,2023,8,28,Monday
2023-05-01 01:06:00,2023,5,1,Monday
2024-02-24 13:34:00,2024,2,24,Saturday
2024-02-14 19:07:00,2024,2,14,Wednesday
2024-04-15 05:14:00,2024,4,15,Monday
2024-04-24 13:06:00,2024,4,24,Wednesday
2024-04-14 15:03:00,2024,4,14,Sunday
2023-11-11 13:20:00,2023,11,11,Saturday
2023-08-09 02:45:00,2023,8,9,Wednesday
2023-08-07 13:17:00,2023,8,7,Monday
2023-06-06 02:38:00,2023,6,6,Tuesday
2024-04-08 21:08:00,2024,4,8,Monday
2023-12-29 06:55:00,2023,12,29,Friday
2024-01-13 16:43:00,2024,1,13,Saturday
2023-08-12 00:51:00,2023,8,12,Saturday
2024-03-06 21:22:00,2024,3,6,Wednesday
2023-11-20 20:14:00,2023,11,20,Monday
2024-02-06 15:45:00,2024,2,6,Tuesday
2023-06-26 23:55:00,2023,6,26,Monday
2024-01-31 06:37:00,2024,1,31,Wednesday
2024-03-27 01:28:00,2024,3,27,Wednesday
2023-09-11 11:07:00,2023,9,11,Monday
2024-01-25 06:45:00,2024,1,25,Thursday
2024-04-02 14:51:00,2024,4,2,Tuesday
2024-01-17 23:57:00,2024,1,17,Wednesday
2024-03-05 03:07:00,2024,3,5,Tuesday
2023-09-16 15:20:00,2023,9,16,Saturday
2023-11-21 06:45:00,2023,11,21,Tuesday
2023-05-08 10:28:00,2023,5,8,Monday
2023-11-11 01:51:00,2023,11,11,Saturday
2023-08-23 19:53:00,2023,8,23,Wednesday
2023-09-24 14:01:00,2023,9,24,Sunday
2023-05-08 01:16:00,2023,5,8,Monday
2023-05-27 15:00:00,2023,5,27,Saturday
2024-02-06 04:29:00,2024,2,6,Tuesday
2023-05-03 08:45:00,2023,5,3,Wednesday
2023-12-12 13:07:00,2023,12,12,Tuesday
2024-03-08 20:05:00,2024,3,8,Friday
2024-03-26 09:36:00,2024,3,26,Tuesday
2023-10-04 11:45:00,2023,10,4,Wednesday
2024-04-22 10:44:00,2024,4,22,Monday
2023-05-07 18:58:00,2023,5,7,Sunday
2023-12-13 18:19:00,2023,12,13,Wednesday
2023-06-19 03:53:00,2023,6,19,Monday
2024-04-27 16:16:00,2024,4,27,Saturday
2024-01-07 19:32:00,2024,1,7,Sunday
2023-12-08 13:36:00,2023,12,8,Friday
2024-02-10 12:26:00,2024,2,10,Saturday
2023-12-12 03:48:00,2023,12,12,Tuesday
2023-07-15 15:41:00,2023,7,15,Saturday
2023-08-20 19:40:00,2023,8,20,Sunday
2023-10-28 14:22:00,2023,10,28,Saturday
2023-05-04 01:10:00,2023,5,4,Thursday
2023-08-05 19:34:00,2023,8,5,Saturday
2024-03-10 10:17:00,2024,3,10,Sunday
2023-06-18 07:08:00,2023,6,18,Sunday
2023-10-02 07:34:00,2023,10,2,Monday
2023-07-30 09:38:00,2023,7,30,Sunday
2023-07-02 13:07:00,2023,7,2,Sunday
2023-10-02 04:08:00,2023,10,2,Monday
2024-04-21 22:15:00,2024,4,21,Sunday
2023-09-15 18:51:00,2023,9,15,Friday
2024-02-06 16:52:00,2024,2,6,Tuesday
2023-10-24 11:00:00,2023,10,24,Tuesday
2023-05-13 07:40:00,2023,5,13,Saturday
2023-05-31 13:57:00,2023,5,31,Wednesday
2023-07-06 17:53:00,2023,7,6,Thursday
2023-07-22 19:10:00,2023,7,22,Saturday
2023-09-23 10:57:00,2023,9,23,Saturday
2024-01-18 09:08:00,2024,1,18,Thursday
2023-05-08 14:14:00,2023,5,8,Monday
2023-07-14 22:35:00,2023,7,14,Friday
2024-01-22 22:11:00,2024,1,22,Monday
2023-10-04 15:51:00,2023,10,4,Wednesday
2023-05-27 12:02:00,2023,5,27,Saturday
2023-08-09 14:23:00,2023,8,9,Wednesday
2023-05-18 09:08:00,2023,5,18,Thursday
2023-09-05 21:27:00,2023,9,5,Tuesday
2024-04-11 14:57:00,2024,4,11,Thursday
2023-05-27 16:39:00,2023,5,27,Saturday
2023-09-02 04:51:00,2023,9,2,Saturday
2024-04-19 08:22:00,2024,4,19,Friday
2023-11-22 21:09:00,2023,11,22,Wednesday
2023-08-02 15:44:00,2023,8,2,Wednesday
2023-06-21 01:50:00,2023,6,21,Wednesday
2023-12-20 07:49:00,2023,12,20,Wednesday
2023-08-13 15:03:00,2023,8,13,Sunday
2024-01-20 08:57:00,2024,1,20,Saturday
2023-10-20 01:18:00,2023,10,20,Friday
2023-12-24 11:30:00,2023,12,24,Sunday
2023-10-15 18:29:00,2023,10,15,Sunday
2023-07-17 22:41:00,2023,7,17,Monday
2023-12-25 02:46:00,2023,12,25,Monday
2024-03-21 13:48:00,2024,3,21,Thursday
2024-02-10 07:35:00,2024,2,10,Saturday
2023-12-03 05:51:00,2023,12,3,Sunday
2023-06-24 06:53:00,2023,6,24,Saturday
2023-09-16 01:23:00,2023,9,16,Saturday
2024-04-08 11:17:00,2024,4,8,Monday
2024-04-14 16:50:00,2024,4,14,Sunday
2023-06-22 03:57:00,2023,6,22,Thursday
2024-01-18 07:10:00,2024,1,18,Thursday
2023-06-13 05:40:00,2023,6,13,Tuesday
2023-10-22 23:46:00,2023,10,22,Sunday
2023-12-10 12:17:00,2023,12,10,Sunday
2024-04-01 21:17:00,2024,4,1,Monday
2023-09-08 07:26:00,2023,9,8,Friday
2023-10-04 19:58:00,2023,10,4,Wednesday
2023-08-21 06:53:00,2023,8,21,Monday
2023-11-16 19:06:00,2023,11,16,Thursday
2023-07-04 14:10:00,2023,7,4,Tuesday
2023-06-27 03:53:00,2023,6,27,Tuesday
2024-01-28 21:01:00,2024,1,28,Sunday
2024-03-11 18:37:00,2024,3,11,Monday
2024-01-20 07:39:00,2024,1,20,Saturday
2023-05-10 17:23:00,2023,5,10,Wednesday
2023-12-24 21:53:00,2023,12,24,Sunday
2024-03-19 07:02:00,2024,3,19,Tuesday
2024-03-21 04:00:00,2024,3,21,Thursday
2023-12-24 16:30:00,2023,12,24,Sunday
2023-08-31 08:43:00,2023,8,31,Thursday
2023-09-16 18:29:00,2023,9,16,Saturday
2024-04-02 07:28:00,2024,4,2,Tuesday
2023-05-12 17:48:00,2023,5,12,Friday
2023-08-16 18:04:00,2023,8,16,Wednesday
2024-04-11 04:05:00,2024,4,11,Thursday
2023-11-17 10:00:00,2023,11,17,Friday
2023-05-06 12:26:00,2023,5,6,Saturday
2024-02-28 20:47:00,2024,2,28,Wednesday
2023-08-08 01:44:00,2023,8,8,Tuesday
2024-04-13 17:25:00,2024,4,13,Saturday
2024-04-04 12:53:00,2024,4,4,Thursday
2023-10-30 09:29:00,2023,10,30,Monday
2023-11-26 16:21:00,2023,11,26,Sunday
2023-10-26 18:34:00,2023,10,26,Thursday
2024-04-09 16:10:00,2024,4,9,Tuesday
2024-02-14 02:30:00,2024,2,14,Wednesday
2023-12-15 00:06:00,2023,12,15,Friday
2023-05-27 04:51:00,2023,5,27,Saturday
2023-11-20 21:32:00,2023,11,20,Monday
2024-03-08 14:37:00,2024,3,8,Friday
2023-06-24 03:11:00,2023,6,24,Saturday
2024-04-23 08:33:00,2024,4,23,Tuesday
2023-09-13 04:38:00,2023,9,13,Wednesday
2023-10-09 18:53:00,2023,10,9,Monday
2024-03-28 05:38:00,2024,3,28,Thursday
2023-05-22 23:11:00,2023,5,22,Monday
2023-07-01 03:59:00,2023,7,1,Saturday
2023-07-31 09:32:00,2023,7,31,Monday
2024-02-21 22:09:00,2024,2,21,Wednesday
2023-10-08 09:43:00,2023,10,8,Sunday
2023-09-23 03:30:00,2023,9,23,Saturday
2023-08-31 00:51:00,2023,8,31,Thursday
2023-07-21 12:30:00,2023,7,21,Friday
2023-12-21 14:51:00,2023,12,21,Thursday
2024-02-20 03:54:00,2024,2,20,Tuesday
2023-11-15 06:36:00,2023,11,15,Wednesday
2023-12-15 02:01:00,2023,12,15,Friday
2024-02-01 19:36:00,2024,2,1,Thursday
2023-11-15 16:32:00,2023,11,15,Wednesday
2023-08-19 11:39:00,2023,8,19,Saturday
2023-08-18 05:35:00,2023,8,18,Friday
2023-09-23 03:32:00,2023,9,23,Saturday
2024-01-16 23:33:00,2024,1,16,Tuesday
2023-12-22 00:18:00,2023,12,22,Friday
2024-04-24 09:21:00,2024,4,24,Wednesday
2023-08-23 22:20:00,2023,8,23,Wednesday
2024-01-19 04:07:00,2024,1,19,Friday
2023-07-07 04:48:00,2023,7,7,Friday
2023-10-04 19:03:00,2023,10,4,Wednesday
2023-09-02 22:58:00,2023,9,2,Saturday
2024-01-10 13:00:00,2024,1,10,Wednesday
2023-06-10 20:05:00,2023,6,10,Saturday
2023-12-30 13:57:00,2023,12,30,Saturday
2023-10-03 16:23:00,2023,10,3,Tuesday
2023-08-08 21:25:00,2023,8,8,Tuesday
2023-08-15 17:44:00,2023,8,15,Tuesday
2023-07-05 10:03:00,2023,7,5,Wednesday
2023-07-06 00:30:00,2023,7,6,Thursday
2023-10-08 03:33:00,2023,10,8,Sunday
2024-04-23 04:41:00,2024,4,23,Tuesday
2023-06-29 01:59:00,2023,6,29,Thursday
2023-11-22 04:08:00,2023,11,22,Wednesday
2024-02-13 08:05:00,2024,2,13,Tuesday
2023-08-23 09:59:00,2023,8,23,Wednesday
2024-03-06 14:47:00,2024,3,6,Wednesday
2023-07-31 14:46:00,2023,7,31,Monday
2024-03-10 06:20:00,2024,3,10,Sunday
2023-10-12 19:44:00,2023,10,12,Thursday
2023-07-19 13:51:00,2023,7,19,Wednesday
2024-03-15 04:45:00,2024,3,15,Friday
2024-04-06 01:55:00,2024,4,6,Saturday
2023-06-22 16:32:00,2023,6,22,Thursday
2023-08-24 19:59:00,2023,8,24,Thursday
2024-01-30 17:25:00,2024,1,30,Tuesday
2023-10-04 07:17:00,2023,10,4,Wednesday
2023-09-17 23:28:00,2023,9,17,Sunday
2023-06-19 22:59:00,2023,6,19,Monday
2023-05-07 00:33:00,2023,5,7,Sunday
2024-04-04 02:59:00,2024,4,4,Thursday
2024-03-20 08:56:00,2024,3,20,Wednesday
2023-11-17 18:30:00,2023,11,17,Friday
2024-03-09 18:29:00,2024,3,9,Saturday
2023-08-12 16:02:00,2023,8,12,Saturday
2023-10-02 14:13:00,2023,10,2,Monday
2024-03-13 16:38:00,2024,3,13,Wednesday
2023-05-27 00:06:00,2023,5,27,Saturday
2024-04-27 22:02:00,2024,4,27,Saturday
2023-12-20 11:36:00,2023,12,20,Wednesday
